"Step","no-actors 1, 300 (2024-01-03 20:59) - Best Reward","no-actors 1, 300 (2024-01-03 20:59) - Best Reward__MIN","no-actors 1, 300 (2024-01-03 20:59) - Best Reward__MAX","no-actors 1, 200 (2024-01-03 18:53) - Best Reward","no-actors 1, 200 (2024-01-03 18:53) - Best Reward__MIN","no-actors 1, 200 (2024-01-03 18:53) - Best Reward__MAX","no-actors 1, 100 (2024-01-03 16:49) - Best Reward","no-actors 1, 100 (2024-01-03 16:49) - Best Reward__MIN","no-actors 1, 100 (2024-01-03 16:49) - Best Reward__MAX"
"176","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"177","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"178","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"179","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"180","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"181","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"182","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"183","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"184","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"185","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"186","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"187","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"188","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"189","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"190","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"191","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"192","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"193","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"194","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"195","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"196","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"197","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"198","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"199","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"200","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"201","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"202","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"203","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"204","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"205","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"206","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"207","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"208","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"209","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"210","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"211","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"212","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"213","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"214","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"215","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"216","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"217","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"218","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"219","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"220","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"221","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"222","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"223","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"224","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"225","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"226","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"227","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"228","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"229","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"230","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"231","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
"232","18000.891906404497","18000.891906404497","18000.891906404497","15827.606329298014","15827.606329298014","15827.606329298014","9740.888201236725","9740.888201236725","9740.888201236725"
