"Step","no-actors 1 (2024-01-18 03:13) - Best Reward","no-actors 1 (2024-01-18 03:13) - Best Reward__MIN","no-actors 1 (2024-01-18 03:13) - Best Reward__MAX","no-actors 1 (2024-01-18 03:13) - RL_1_SAC Mean Price","no-actors 1 (2024-01-18 03:13) - RL_1_SAC Mean Price__MIN","no-actors 1 (2024-01-18 03:13) - RL_1_SAC Mean Price__MAX","no-actors 1 (2024-01-09 03:02) - Best Reward","no-actors 1 (2024-01-09 03:02) - Best Reward__MIN","no-actors 1 (2024-01-09 03:02) - Best Reward__MAX","no-actors 1 (2024-01-09 03:02) - RL_1_SAC Mean Price","no-actors 1 (2024-01-09 03:02) - RL_1_SAC Mean Price__MIN","no-actors 1 (2024-01-09 03:02) - RL_1_SAC Mean Price__MAX"
"1290","20945.81811356544","20945.81811356544","20945.81811356544","2.4782182574272156","2.4782182574272156","2.4782182574272156","17250.370338916782","17250.370338916782","17250.370338916782","3.6815000414848327","3.6815000414848327","3.6815000414848327"
"1291","20945.81811356544","20945.81811356544","20945.81811356544","2.472395288944244","2.472395288944244","2.472395288944244","17250.370338916782","17250.370338916782","17250.370338916782","3.6854033350944517","3.6854033350944517","3.6854033350944517"
"1292","20945.81811356544","20945.81811356544","20945.81811356544","2.4786811232566834","2.4786811232566834","2.4786811232566834","17250.370338916782","17250.370338916782","17250.370338916782","3.676704216003418","3.676704216003418","3.676704216003418"
"1293","20945.81811356544","20945.81811356544","20945.81811356544","2.4759035229682924","2.4759035229682924","2.4759035229682924","17250.370338916782","17250.370338916782","17250.370338916782","3.6759588956832885","3.6759588956832885","3.6759588956832885"
"1294","20945.81811356544","20945.81811356544","20945.81811356544","2.4738168716430664","2.4738168716430664","2.4738168716430664","17250.370338916782","17250.370338916782","17250.370338916782","3.6685548663139342","3.6685548663139342","3.6685548663139342"
"1295","20945.81811356544","20945.81811356544","20945.81811356544","2.4702041268348696","2.4702041268348696","2.4702041268348696","17250.370338916782","17250.370338916782","17250.370338916782","3.6897361993789675","3.6897361993789675","3.6897361993789675"
"1296","20945.81811356544","20945.81811356544","20945.81811356544","2.4850379705429075","2.4850379705429075","2.4850379705429075","17250.370338916782","17250.370338916782","17250.370338916782","3.6814618706703186","3.6814618706703186","3.6814618706703186"
"1297","20945.81811356544","20945.81811356544","20945.81811356544","2.4649514675140383","2.4649514675140383","2.4649514675140383","17250.370338916782","17250.370338916782","17250.370338916782","3.6845889925956725","3.6845889925956725","3.6845889925956725"
"1298","20945.81811356544","20945.81811356544","20945.81811356544","2.4908212542533876","2.4908212542533876","2.4908212542533876","17250.370338916782","17250.370338916782","17250.370338916782","3.6954877376556396","3.6954877376556396","3.6954877376556396"
"1299","20945.81811356544","20945.81811356544","20945.81811356544","2.4850692749023438","2.4850692749023438","2.4850692749023438","17250.370338916782","17250.370338916782","17250.370338916782","3.675574541091919","3.675574541091919","3.675574541091919"
"1300","20945.81811356544","20945.81811356544","20945.81811356544","2.471578872203827","2.471578872203827","2.471578872203827","17250.370338916782","17250.370338916782","17250.370338916782","3.6752450585365297","3.6752450585365297","3.6752450585365297"
"1301","20945.81811356544","20945.81811356544","20945.81811356544","2.479390263557434","2.479390263557434","2.479390263557434","17250.370338916782","17250.370338916782","17250.370338916782","3.6811113238334654","3.6811113238334654","3.6811113238334654"
"1302","20945.81811356544","20945.81811356544","20945.81811356544","2.4773685932159424","2.4773685932159424","2.4773685932159424","17250.370338916782","17250.370338916782","17250.370338916782","3.6947378396987913","3.6947378396987913","3.6947378396987913"
"1303","20945.81811356544","20945.81811356544","20945.81811356544","2.489095628261566","2.489095628261566","2.489095628261566","17250.370338916782","17250.370338916782","17250.370338916782","3.6915239453315736","3.6915239453315736","3.6915239453315736"
"1304","20945.81811356544","20945.81811356544","20945.81811356544","2.476331913471222","2.476331913471222","2.476331913471222","17250.370338916782","17250.370338916782","17250.370338916782","3.6915777683258058","3.6915777683258058","3.6915777683258058"
"1305","20945.81811356544","20945.81811356544","20945.81811356544","2.4806649804115297","2.4806649804115297","2.4806649804115297","17250.370338916782","17250.370338916782","17250.370338916782","3.701501417160034","3.701501417160034","3.701501417160034"
"1306","20945.81811356544","20945.81811356544","20945.81811356544","2.4825055480003355","2.4825055480003355","2.4825055480003355","17250.370338916782","17250.370338916782","17250.370338916782","3.6828080296516417","3.6828080296516417","3.6828080296516417"
"1307","20945.81811356544","20945.81811356544","20945.81811356544","2.4821425676345825","2.4821425676345825","2.4821425676345825","17250.370338916782","17250.370338916782","17250.370338916782","3.6831348538398743","3.6831348538398743","3.6831348538398743"
"1308","20945.81811356544","20945.81811356544","20945.81811356544","2.4768319964408874","2.4768319964408874","2.4768319964408874","17250.370338916782","17250.370338916782","17250.370338916782","3.6935214161872865","3.6935214161872865","3.6935214161872865"
"1309","20945.81811356544","20945.81811356544","20945.81811356544","2.461895215511322","2.461895215511322","2.461895215511322","17250.370338916782","17250.370338916782","17250.370338916782","3.690987765789032","3.690987765789032","3.690987765789032"
"1310","20945.81811356544","20945.81811356544","20945.81811356544","2.473226761817932","2.473226761817932","2.473226761817932","17250.370338916782","17250.370338916782","17250.370338916782","3.6955322146415712","3.6955322146415712","3.6955322146415712"
"1311","20945.81811356544","20945.81811356544","20945.81811356544","2.4724303126335143","2.4724303126335143","2.4724303126335143","17250.370338916782","17250.370338916782","17250.370338916782","3.697398233413696","3.697398233413696","3.697398233413696"
"1312","20945.81811356544","20945.81811356544","20945.81811356544","2.487123417854309","2.487123417854309","2.487123417854309","17250.370338916782","17250.370338916782","17250.370338916782","3.688560056686401","3.688560056686401","3.688560056686401"
"1313","20945.81811356544","20945.81811356544","20945.81811356544","2.456672215461731","2.456672215461731","2.456672215461731","17250.370338916782","17250.370338916782","17250.370338916782","3.6990254044532778","3.6990254044532778","3.6990254044532778"
"1314","20945.81811356544","20945.81811356544","20945.81811356544","2.4800137639045716","2.4800137639045716","2.4800137639045716","17250.370338916782","17250.370338916782","17250.370338916782","3.700236976146698","3.700236976146698","3.700236976146698"
"1315","20945.81811356544","20945.81811356544","20945.81811356544","2.4630943536758423","2.4630943536758423","2.4630943536758423","17250.370338916782","17250.370338916782","17250.370338916782","3.6998692989349364","3.6998692989349364","3.6998692989349364"
"1316","20945.81811356544","20945.81811356544","20945.81811356544","2.465825986862183","2.465825986862183","2.465825986862183","17250.370338916782","17250.370338916782","17250.370338916782","3.6962626934051515","3.6962626934051515","3.6962626934051515"
"1317","20945.81811356544","20945.81811356544","20945.81811356544","2.4589747548103333","2.4589747548103333","2.4589747548103333","17250.370338916782","17250.370338916782","17250.370338916782","3.69976350069046","3.69976350069046","3.69976350069046"
"1318","20945.81811356544","20945.81811356544","20945.81811356544","2.474778413772583","2.474778413772583","2.474778413772583","17250.370338916782","17250.370338916782","17250.370338916782","3.6905294179916384","3.6905294179916384","3.6905294179916384"
"1319","20945.81811356544","20945.81811356544","20945.81811356544","2.463240885734558","2.463240885734558","2.463240885734558","17250.370338916782","17250.370338916782","17250.370338916782","3.68164302110672","3.68164302110672","3.68164302110672"
"1320","20945.81811356544","20945.81811356544","20945.81811356544","2.4742899775505065","2.4742899775505065","2.4742899775505065","17250.370338916782","17250.370338916782","17250.370338916782","3.700289618968964","3.700289618968964","3.700289618968964"
"1321","20945.81811356544","20945.81811356544","20945.81811356544","2.468529522418976","2.468529522418976","2.468529522418976","17250.370338916782","17250.370338916782","17250.370338916782","3.698946011066437","3.698946011066437","3.698946011066437"
"1322","20945.81811356544","20945.81811356544","20945.81811356544","2.4766270875930787","2.4766270875930787","2.4766270875930787","17250.370338916782","17250.370338916782","17250.370338916782","3.6942067742347717","3.6942067742347717","3.6942067742347717"
"1323","20945.81811356544","20945.81811356544","20945.81811356544","2.4736495852470397","2.4736495852470397","2.4736495852470397","17250.370338916782","17250.370338916782","17250.370338916782","3.6997230410575868","3.6997230410575868","3.6997230410575868"
"1324","20945.81811356544","20945.81811356544","20945.81811356544","2.4760019183158875","2.4760019183158875","2.4760019183158875","17250.370338916782","17250.370338916782","17250.370338916782","3.6951916217803955","3.6951916217803955","3.6951916217803955"
"1325","20945.81811356544","20945.81811356544","20945.81811356544","2.4669135928153993","2.4669135928153993","2.4669135928153993","17250.370338916782","17250.370338916782","17250.370338916782","3.688447093963623","3.688447093963623","3.688447093963623"
"1326","20945.81811356544","20945.81811356544","20945.81811356544","2.4670018196105956","2.4670018196105956","2.4670018196105956","17250.370338916782","17250.370338916782","17250.370338916782","3.6949110984802247","3.6949110984802247","3.6949110984802247"
"1327","20945.81811356544","20945.81811356544","20945.81811356544","2.467933416366577","2.467933416366577","2.467933416366577","17250.370338916782","17250.370338916782","17250.370338916782","3.688994026184082","3.688994026184082","3.688994026184082"
"1328","20945.81811356544","20945.81811356544","20945.81811356544","2.4737539172172545","2.4737539172172545","2.4737539172172545","17250.370338916782","17250.370338916782","17250.370338916782","3.690494513511658","3.690494513511658","3.690494513511658"
"1329","20945.81811356544","20945.81811356544","20945.81811356544","2.473568153381348","2.473568153381348","2.473568153381348","17250.370338916782","17250.370338916782","17250.370338916782","3.701475465297699","3.701475465297699","3.701475465297699"
"1330","20945.81811356544","20945.81811356544","20945.81811356544","2.478371524810791","2.478371524810791","2.478371524810791","17250.370338916782","17250.370338916782","17250.370338916782","3.6857420802116394","3.6857420802116394","3.6857420802116394"
"1331","20945.81811356544","20945.81811356544","20945.81811356544","2.46712783575058","2.46712783575058","2.46712783575058","17250.370338916782","17250.370338916782","17250.370338916782","3.682292664051056","3.682292664051056","3.682292664051056"
"1332","20945.81811356544","20945.81811356544","20945.81811356544","2.4786213994026185","2.4786213994026185","2.4786213994026185","17250.370338916782","17250.370338916782","17250.370338916782","3.695668113231659","3.695668113231659","3.695668113231659"
"1333","20945.81811356544","20945.81811356544","20945.81811356544","2.4660903811454773","2.4660903811454773","2.4660903811454773","17250.370338916782","17250.370338916782","17250.370338916782","3.690813446044922","3.690813446044922","3.690813446044922"
"1334","20945.81811356544","20945.81811356544","20945.81811356544","2.493536353111267","2.493536353111267","2.493536353111267","17250.370338916782","17250.370338916782","17250.370338916782","3.6899450421333313","3.6899450421333313","3.6899450421333313"
"1335","20945.81811356544","20945.81811356544","20945.81811356544","2.4722259640693665","2.4722259640693665","2.4722259640693665","17250.370338916782","17250.370338916782","17250.370338916782","3.679898762702942","3.679898762702942","3.679898762702942"
"1336","20945.81811356544","20945.81811356544","20945.81811356544","2.482907736301422","2.482907736301422","2.482907736301422","17250.370338916782","17250.370338916782","17250.370338916782","3.6932939410209658","3.6932939410209658","3.6932939410209658"
"1337","20945.81811356544","20945.81811356544","20945.81811356544","2.4617612957954407","2.4617612957954407","2.4617612957954407","17250.370338916782","17250.370338916782","17250.370338916782","3.6981078743934632","3.6981078743934632","3.6981078743934632"
