"Step","no-actors 1, 300 (2024-01-03 20:59) - RL_1_SAC Mean Price","no-actors 1, 300 (2024-01-03 20:59) - RL_1_SAC Mean Price__MIN","no-actors 1, 300 (2024-01-03 20:59) - RL_1_SAC Mean Price__MAX","no-actors 1, 200 (2024-01-03 18:53) - RL_1_SAC Mean Price","no-actors 1, 200 (2024-01-03 18:53) - RL_1_SAC Mean Price__MIN","no-actors 1, 200 (2024-01-03 18:53) - RL_1_SAC Mean Price__MAX","no-actors 1, 100 (2024-01-03 16:49) - RL_1_SAC Mean Price","no-actors 1, 100 (2024-01-03 16:49) - RL_1_SAC Mean Price__MIN","no-actors 1, 100 (2024-01-03 16:49) - RL_1_SAC Mean Price__MAX","no-actors 1, half cars (2024-01-03 07:36) - RL_1_SAC Mean Price","no-actors 1, half cars (2024-01-03 07:36) - RL_1_SAC Mean Price__MIN","no-actors 1, half cars (2024-01-03 07:36) - RL_1_SAC Mean Price__MAX","no-actors 1 (2024-01-03 05:46) - RL_1_SAC Mean Price","no-actors 1 (2024-01-03 05:46) - RL_1_SAC Mean Price__MIN","no-actors 1 (2024-01-03 05:46) - RL_1_SAC Mean Price__MAX"
"1550","2.5807649970054625","2.5807649970054625","2.5807649970054625","2.932200384140015","2.932200384140015","2.932200384140015","3.1850741386413572","3.1850741386413572","3.1850741386413572","2.88106255531311","2.88106255531311","2.88106255531311","4.725115370750427","4.725115370750427","4.725115370750427"
"1551","2.5843228459358216","2.5843228459358216","2.5843228459358216","2.9271476745605467","2.9271476745605467","2.9271476745605467","3.2032076835632326","3.2032076835632326","3.2032076835632326","2.862591016292572","2.862591016292572","2.862591016292572","4.730101990699768","4.730101990699768","4.730101990699768"
"1552","2.588763427734375","2.588763427734375","2.588763427734375","2.924779939651489","2.924779939651489","2.924779939651489","3.1821790814399717","3.1821790814399717","3.1821790814399717","2.8777005434036256","2.8777005434036256","2.8777005434036256","4.737161254882812","4.737161254882812","4.737161254882812"
"1553","2.584550666809082","2.584550666809082","2.584550666809082","2.931231713294983","2.931231713294983","2.931231713294983","3.1767169713973997","3.1767169713973997","3.1767169713973997","2.8699291825294493","2.8699291825294493","2.8699291825294493","4.706377553939819","4.706377553939819","4.706377553939819"
"1554","2.596243071556091","2.596243071556091","2.596243071556091","2.9283759713172914","2.9283759713172914","2.9283759713172914","3.1929108262062074","3.1929108262062074","3.1929108262062074","2.874055194854736","2.874055194854736","2.874055194854736","4.738631796836853","4.738631796836853","4.738631796836853"
"1555","2.581833100318909","2.581833100318909","2.581833100318909","2.9339680910110473","2.9339680910110473","2.9339680910110473","3.195069420337677","3.195069420337677","3.195069420337677","2.8931203484535217","2.8931203484535217","2.8931203484535217","4.70989944934845","4.70989944934845","4.70989944934845"
"1556","2.573428440093994","2.573428440093994","2.573428440093994","2.9362180471420287","2.9362180471420287","2.9362180471420287","3.1906922936439512","3.1906922936439512","3.1906922936439512","2.88055876493454","2.88055876493454","2.88055876493454","4.706801962852478","4.706801962852478","4.706801962852478"
"1557","2.5799431562423707","2.5799431562423707","2.5799431562423707","2.9278932213783264","2.9278932213783264","2.9278932213783264","3.187668478488922","3.187668478488922","3.187668478488922","2.8632458686828612","2.8632458686828612","2.8632458686828612","4.728535866737365","4.728535866737365","4.728535866737365"
"1558","2.583539533615112","2.583539533615112","2.583539533615112","2.9492836236953734","2.9492836236953734","2.9492836236953734","3.1857763648033144","3.1857763648033144","3.1857763648033144","2.881914460659027","2.881914460659027","2.881914460659027","4.716988253593445","4.716988253593445","4.716988253593445"
"1559","2.5933497667312624","2.5933497667312624","2.5933497667312624","2.923679828643799","2.923679828643799","2.923679828643799","3.1902483344078063","3.1902483344078063","3.1902483344078063","2.859089362621307","2.859089362621307","2.859089362621307","4.726056504249573","4.726056504249573","4.726056504249573"
"1560","2.5878631711006164","2.5878631711006164","2.5878631711006164","2.939913606643677","2.939913606643677","2.939913606643677","3.182600700855255","3.182600700855255","3.182600700855255","2.8772564053535463","2.8772564053535463","2.8772564053535463","4.716985154151916","4.716985154151916","4.716985154151916"
"1561","2.583666229248047","2.583666229248047","2.583666229248047","2.939187240600586","2.939187240600586","2.939187240600586","3.2036402583122254","3.2036402583122254","3.2036402583122254","2.8734745621681212","2.8734745621681212","2.8734745621681212","4.736443281173706","4.736443281173706","4.736443281173706"
"1562","2.6047286987304688","2.6047286987304688","2.6047286987304688","2.9481237173080443","2.9481237173080443","2.9481237173080443","3.2229010820388795","3.2229010820388795","3.2229010820388795","2.8735437750816346","2.8735437750816346","2.8735437750816346","4.715687012672424","4.715687012672424","4.715687012672424"
"1563","2.597161054611206","2.597161054611206","2.597161054611206","2.919013774394989","2.919013774394989","2.919013774394989","3.224043607711792","3.224043607711792","3.224043607711792","2.8663233518600464","2.8663233518600464","2.8663233518600464","4.73968870639801","4.73968870639801","4.73968870639801"
"1564","2.5829901576042174","2.5829901576042174","2.5829901576042174","2.9415061116218566","2.9415061116218566","2.9415061116218566","3.206186258792877","3.206186258792877","3.206186258792877","2.8771865248680113","2.8771865248680113","2.8771865248680113","4.696230578422546","4.696230578422546","4.696230578422546"
"1565","2.59162859916687","2.59162859916687","2.59162859916687","2.926149809360504","2.926149809360504","2.926149809360504","3.2076972007751463","3.2076972007751463","3.2076972007751463","2.873047983646393","2.873047983646393","2.873047983646393","4.705451440811157","4.705451440811157","4.705451440811157"
"1566","2.591349411010742","2.591349411010742","2.591349411010742","2.9260842204093933","2.9260842204093933","2.9260842204093933","3.180202853679657","3.180202853679657","3.180202853679657","2.8746314883232116","2.8746314883232116","2.8746314883232116","4.726319670677185","4.726319670677185","4.726319670677185"
"1567","2.593818712234497","2.593818712234497","2.593818712234497","2.9175536751747133","2.9175536751747133","2.9175536751747133","3.1597162008285524","3.1597162008285524","3.1597162008285524","2.8954629063606263","2.8954629063606263","2.8954629063606263","4.687516117095948","4.687516117095948","4.687516117095948"
"1568","2.5939552426338195","2.5939552426338195","2.5939552426338195","2.9368194818496702","2.9368194818496702","2.9368194818496702","3.1847872495651246","3.1847872495651246","3.1847872495651246","2.85964949131012","2.85964949131012","2.85964949131012","4.704434776306153","4.704434776306153","4.704434776306153"
"1569","2.582881414890289","2.582881414890289","2.582881414890289","2.9379971265792846","2.9379971265792846","2.9379971265792846","3.1657984852790833","3.1657984852790833","3.1657984852790833","2.888203799724579","2.888203799724579","2.888203799724579","4.678327941894532","4.678327941894532","4.678327941894532"
"1570","2.57742383480072","2.57742383480072","2.57742383480072","2.928806221485138","2.928806221485138","2.928806221485138","3.1736735105514526","3.1736735105514526","3.1736735105514526","2.8695874929428102","2.8695874929428102","2.8695874929428102","4.688661074638366","4.688661074638366","4.688661074638366"
"1571","2.5866989612579347","2.5866989612579347","2.5866989612579347","2.9320828199386595","2.9320828199386595","2.9320828199386595","3.1874452114105223","3.1874452114105223","3.1874452114105223","2.888136827945709","2.888136827945709","2.888136827945709","4.698961782455444","4.698961782455444","4.698961782455444"
"1572","2.5838570952415467","2.5838570952415467","2.5838570952415467","2.9245108723640443","2.9245108723640443","2.9245108723640443","3.19311443567276","3.19311443567276","3.19311443567276","2.882476270198822","2.882476270198822","2.882476270198822","4.685131549835205","4.685131549835205","4.685131549835205"
"1573","2.573354494571686","2.573354494571686","2.573354494571686","2.928686738014221","2.928686738014221","2.928686738014221","3.1792954087257383","3.1792954087257383","3.1792954087257383","2.892012858390808","2.892012858390808","2.892012858390808","4.717122483253479","4.717122483253479","4.717122483253479"
"1574","2.585711348056793","2.585711348056793","2.585711348056793","2.921156871318817","2.921156871318817","2.921156871318817","3.155150067806244","3.155150067806244","3.155150067806244","2.8793236374855042","2.8793236374855042","2.8793236374855042","4.715721988677979","4.715721988677979","4.715721988677979"
"1575","2.592892813682556","2.592892813682556","2.592892813682556","2.938608908653259","2.938608908653259","2.938608908653259","3.1756844997406004","3.1756844997406004","3.1756844997406004","2.886262810230255","2.886262810230255","2.886262810230255","4.726213645935059","4.726213645935059","4.726213645935059"
"1576","2.586351215839386","2.586351215839386","2.586351215839386","2.906242048740387","2.906242048740387","2.906242048740387","3.1795846462249755","3.1795846462249755","3.1795846462249755","2.8758753061294557","2.8758753061294557","2.8758753061294557","4.7113453388214115","4.7113453388214115","4.7113453388214115"
"1577","2.589333915710449","2.589333915710449","2.589333915710449","2.930455207824707","2.930455207824707","2.930455207824707","3.1843157768249513","3.1843157768249513","3.1843157768249513","2.8576820373535154","2.8576820373535154","2.8576820373535154","4.68561475276947","4.68561475276947","4.68561475276947"
"1578","2.6040815353393554","2.6040815353393554","2.6040815353393554","2.9244660258293154","2.9244660258293154","2.9244660258293154","3.185180151462555","3.185180151462555","3.185180151462555","2.8879539608955382","2.8879539608955382","2.8879539608955382","4.7227455377578735","4.7227455377578735","4.7227455377578735"
"1579","2.5702779412269594","2.5702779412269594","2.5702779412269594","2.9398489713668825","2.9398489713668825","2.9398489713668825","3.1781853914260862","3.1781853914260862","3.1781853914260862","2.8714851260185243","2.8714851260185243","2.8714851260185243","4.705279016494751","4.705279016494751","4.705279016494751"
"1580","2.563467490673065","2.563467490673065","2.563467490673065","2.941585659980774","2.941585659980774","2.941585659980774","3.1792930126190186","3.1792930126190186","3.1792930126190186","2.876705229282379","2.876705229282379","2.876705229282379","4.690039753913879","4.690039753913879","4.690039753913879"
"1581","2.596699368953705","2.596699368953705","2.596699368953705","2.92130526304245","2.92130526304245","2.92130526304245","3.1814165234565737","3.1814165234565737","3.1814165234565737","2.888345205783844","2.888345205783844","2.888345205783844","4.7018019437789915","4.7018019437789915","4.7018019437789915"
"1582","2.6023264169692992","2.6023264169692992","2.6023264169692992","2.929785358905792","2.929785358905792","2.929785358905792","3.176941215991974","3.176941215991974","3.176941215991974","2.8431076288223265","2.8431076288223265","2.8431076288223265","4.69914972782135","4.69914972782135","4.69914972782135"
"1583","2.5625698447227476","2.5625698447227476","2.5625698447227476","2.9300570487976074","2.9300570487976074","2.9300570487976074","3.2044983863830567","3.2044983863830567","3.2044983863830567","2.8888625383377073","2.8888625383377073","2.8888625383377073","4.706246662139892","4.706246662139892","4.706246662139892"
"1584","2.5778688073158262","2.5778688073158262","2.5778688073158262","2.9327234625816345","2.9327234625816345","2.9327234625816345","3.1836101531982424","3.1836101531982424","3.1836101531982424","2.8759448885917664","2.8759448885917664","2.8759448885917664","4.694482398033142","4.694482398033142","4.694482398033142"
"1585","2.592319905757904","2.592319905757904","2.592319905757904","2.932787501811981","2.932787501811981","2.932787501811981","3.1945414781570434","3.1945414781570434","3.1945414781570434","2.8741942644119263","2.8741942644119263","2.8741942644119263","4.6888727903366085","4.6888727903366085","4.6888727903366085"
"1586","2.5837658286094665","2.5837658286094665","2.5837658286094665","2.922744357585907","2.922744357585907","2.922744357585907","3.1971772432327272","3.1971772432327272","3.1971772432327272","2.8682786345481874","2.8682786345481874","2.8682786345481874","4.718988919258118","4.718988919258118","4.718988919258118"
"1587","2.5757307052612304","2.5757307052612304","2.5757307052612304","2.9199127316474915","2.9199127316474915","2.9199127316474915","3.1919654607772827","3.1919654607772827","3.1919654607772827","2.8814403891563414","2.8814403891563414","2.8814403891563414","4.730960369110107","4.730960369110107","4.730960369110107"
"1588","2.566472601890564","2.566472601890564","2.566472601890564","2.9202720880508424","2.9202720880508424","2.9202720880508424","3.1678680181503296","3.1678680181503296","3.1678680181503296","2.8774749040603638","2.8774749040603638","2.8774749040603638","4.6947012662887575","4.6947012662887575","4.6947012662887575"
"1589","2.569118070602417","2.569118070602417","2.569118070602417","2.935099685192108","2.935099685192108","2.935099685192108","3.170449411869049","3.170449411869049","3.170449411869049","2.870912551879883","2.870912551879883","2.870912551879883","4.699108624458313","4.699108624458313","4.699108624458313"
"1590","2.5819503545761107","2.5819503545761107","2.5819503545761107","2.9356383800506594","2.9356383800506594","2.9356383800506594","3.129628932476044","3.129628932476044","3.129628932476044","2.8795943379402162","2.8795943379402162","2.8795943379402162","4.704659104347229","4.704659104347229","4.704659104347229"
"1591","2.570786380767822","2.570786380767822","2.570786380767822","2.9223878502845766","2.9223878502845766","2.9223878502845766","3.1937209129333497","3.1937209129333497","3.1937209129333497","2.871104562282562","2.871104562282562","2.871104562282562","4.693328499794006","4.693328499794006","4.693328499794006"
"1592","2.587334144115448","2.587334144115448","2.587334144115448","2.9322070717811584","2.9322070717811584","2.9322070717811584","3.1665405511856077","3.1665405511856077","3.1665405511856077","2.879355227947235","2.879355227947235","2.879355227947235","4.674150824546814","4.674150824546814","4.674150824546814"
